"About the data: Exported on Oct 14, 2022. Criteria: '""digital divide*"" OR ""digital inequalit*"" OR ""digital gap*""' in title and abstract; Publication Year is 1999 or 2000 or 2001 or 2002 or 2003 or 2004 or 2005 or 2006 or 2007 or 2008 or 2009 or 2010 or 2011; Fields of Research (ANZSRC 2020) is 38 Economics or 35 Commerce, Management, Tourism and Services or 46 Information and Computing Sciences; Publication Type is Article or Chapter or Proceeding. © 2022 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,
Publication ID,DOI,Title,Abstract,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Cited references
pub.1023752621,10.1057/palgrave.jit.2000097,From Origins to Implications: Key Aspects in the Debate over the Digital Divide,"Defined as the differential extent to which rich countries and poor countries benefit from various forms of information technology (IT), the global digital divide has been extensively measured and described in national as well as international debates. The problem, however, is that the topic is highly fragmented in the literature, with few attempts to put the parts into a coherent analytical framework. More precisely, there has been no specific attempt to pinpoint the main issues that influence one's view of the importance of the digital divide and the policies demanded by the different points of view. The goal of this paper, accordingly, is to fill this important gap in the literature in an analytical schema that recognizes the ways in which the impact of innovations depends heavily on how they are generated and diffused. At each stage of this sequential process are key issues that influence one's view of the digital divide. It matters a great deal for instance on whether the divide is in some sense unique, or just another manifestation of the general technological relationship between rich and poor countries. It is also the case that the size of the divide depends heavily on how it is measured. Yet another example is that the extent of the potential impact of IT will influence our view of the foregone opportunities associated with limited uptake of this technology in developing countries.",Journal of Information Technology,2007,22,3,284-295,"James, Jeffrey",Tilburg University,Netherlands,https://app.dimensions.ai/details/publication/pub.1023752621,46,"[Singer, H. W.]|[]|The Journal of Development Studies|1970|7|1|60-75|10.1080/00220387008421348|pub.1026364848|63;[Jayaraman, K. S.]|[]|Nature|2002|415|6870|358-359|10.1038/415358a|pub.1028530039|4;[]|[]|Pediatric Nephrology|2005|21|1|149-149|10.1007/s00467-005-2153-9|pub.1033150570|9;[Stewart, Frances]|[]||1977||||10.1007/978-1-349-02914-3|pub.1035667501|171;[James, Jeffrey]|[]|International Journal of Development Issues|2006|Volume 5|Issue 1|85-107|10.1108/eb045860|pub.1040974405|1;[Guillen, M. F.; Suarez, S. L.]|[; ]|Social Forces|2005|84|2|681-708|10.1353/sof.2006.0015|pub.1065049952|257;[Spinello, Richard]|[]|Journal of Information Ethics|2005|14|1|70-90|10.3172/jie.14.1.70|pub.1071104828|13;[Prahalad, C K; Hammond, Allen]|[ur.01110756742.33; ]|Harvard Business Review|2002|80|9|48-57, 124||pub.1075122609|828;[Compaine, Benjamin M.]|[]|The Digital Divide|2001||||10.7551/mitpress/2419.001.0001|pub.1110922707|242"
pub.1104027264,10.18848/1832-3669/cgp/v01i06/55506,A Sociocultural View of Technology and Learning: Coming to Grips with the Digital Divide,,The International Journal of Technology Knowledge and Society,2006,1,6,115-120,"Winters, Clyde",,,https://app.dimensions.ai/details/publication/pub.1104027264,0,
pub.1051949415,10.1145/1409360.1409367,Upwardly mobile,"Mobile phones are bridging the digital divide and transforming many economic, social, and medical realities, particularly in developing nations .",Communications of the ACM,2008,51,12,17-19,"Greengard, Samuel",,,https://app.dimensions.ai/details/publication/pub.1051949415,5,
pub.1038445647,10.5042/wwop.2010.0266,Skilling seniors in computers: community training responses to the digital divide,"As computers further pervade the lives of older adults, the need for relevant affordable training grows. Older adults experience the digital divide sharply, not through frailty or age but because accessing training can be difficult. The intent of this paper is to suggest successful ways of teaching computers through the discussion of a case study of Skylarkers 60 and Better Program and a longitudinal study conducted there. Centre managers can benefit from knowing the types of teaching methods that may make their computer training beneficial and useful to older adults.",Working with Older People,2010,14,2,38-42,"Redsell, Margaret; Nycyk, Michael",,,https://app.dimensions.ai/details/publication/pub.1038445647,11,"[Mayhorn, Christopher B.; Stronge, Aideen J.; McLaughlin, Anne Collins; Rogers, Wendy A.]|[ur.01024437566.48; ur.016551344713.82; ur.01145262600.53; ur.01264331147.12]|Educational Gerontology|2004|30|3|185-203|10.1080/03601270490272124|pub.1007137513|83;[Weatherall, Jo White Ann]|[]|Educational Gerontology|2000|26|4|371-386|10.1080/036012700407857|pub.1020421970|95;[Russell, Helen]|[]|International Journal of Lifelong Education|2007|26|4|363-384|10.1080/02601370701417137|pub.1031548275|6"
pub.1011505858,10.1108/14636690710762156,ITU World Telecom 2006 report,Purpose  The aim of this paper is to report on the International Telecommunication Union Telecom World Symposium and Trade Show held in Hong Kong in December 2006.    Design/methodology/approach  The paper reports on some of the ideas presented at the symposium.    Findings  The paper finds that attendees got a first‐hand sense of Chinese ascendancy in information and communications technology (ICT) as well as the promise offered by ICT to bridge the digital divide.    Originality/value  The paper shows the ideas on bridging the digital divide presented at ITU World Telecom 2006.,Info,2007,9,4,81-83,"Frieden, Rob",Pennsylvania State University,United States,https://app.dimensions.ai/details/publication/pub.1011505858,1,
pub.1094614068,10.1109/icsea.2007.2,A Framework and Process for Designing Inclusive Technology,"First we explain the term ‘inclusive technology’ that was coined in the context of software projects intended for bridging the digital divide. Such projects have come to be known under the umbrella term “ICT4D projects” or Information and Communication Technology for Development projects. Then we argue that traditional software engineering processes are lacking in certain respects when used for ICT4D. To overcome their shortcomings, we propose augmenting traditional software processes to make them suitable for the development of software projects undertaken with a view of bridging the digital divide in a society.",International Conference on Software Engineering Advances (ICSEA 2007),2007,,,64-70,"Pitula, K.; Radhakrishnan, T.",Concordia University,Canada,https://app.dimensions.ai/details/publication/pub.1094614068,5,"[Pitula, K.; Radhakrishnan, T.]|[ur.0667446636.89; ur.01214321552.72]|Lecture Notes in Computer Science|2007|4554||243-252|10.1007/978-3-540-73279-2_28|pub.1029010882|6;[Ramı́rez, Ricardo]|[]|Telecommunications Policy|2001|25|5|315-330|10.1016/s0308-5961(01)00007-6|pub.1033162644|39;[Parikh, Tapan S.; Lazowska, Edward D.]|[ur.01164274022.47; ur.01037331540.23]|Proceedings of the 15th international conference on World Wide Web  - WWW '06|2006|||791-800|10.1145/1135777.1135897|pub.1051882802|84;[Pitula, K.; Radhakrishnan, T.]|[ur.0667446636.89; ur.01214321552.72]|IFIP Advances in Information and Communication Technology|2007|241||35-48|10.1007/978-0-387-73697-6_3|pub.1053002316|3;[Brewer, E.; Demmer, M.; Du, B.; Ho, M.; Kam, M.; Nedevschi, S.; Pal, J.; Patra, R.; Surana, S.; Fall, K.]|[ur.0621176610.34; ur.013463377151.21; ur.015672411073.59; ur.011204166163.74; ur.015057310430.44; ur.013327336644.60; ur.010432051166.17; ur.016336613335.90; ur.011033044415.27; ur.07617573671.17]|Computer|2005|38|6|25-38|10.1109/mc.2005.204|pub.1061387336|222;[Williams, A.; Dourish, P.]|[ur.013111427123.13; ur.0775617100.15]|Computer|2006|39|9|38-43|10.1109/mc.2006.313|pub.1061387697|39;[Ross, Philip E.]|[]|IEEE Spectrum|2005|42|9|36-41|10.1109/mspec.2005.1502527|pub.1061429001|16;[Koch, James L.; Caradonna, Thomas M.]|[; ]|2006 International Conference on Information and Communication Technologies and Development|2006|||193-202|10.1109/ictd.2006.301857|pub.1094165590|12;[Venkatesh; Morris; Davis; Davis]|[ur.012207572032.74; ur.013005152432.16; ; ]|MIS Quarterly|2003|27|3|425|10.2307/30036540|pub.1102515221|16354"
pub.1029974960,10.1007/s10209-003-0061-y,Bridging the educational divide,"The sharpest visible divide in Internet utilisation, which has deepened in recent years, is an educational one. Especially with regard to the learning disabled, the educational digital divide requires the improvement of inclusive didactical measures to promote media competence. A major prerequisite, which as a basic architectural principle determines systems design, in this respect demands support of “evolutionary learning” by tutorial learning systems designed as guidance systems which accord closely with the individual pupil’s evolutionary process.",Universal Access in the Information Society,2003,2,3,243-254,"Pieper, M.; Morasch, H.; Piéla, G.",Fraunhofer Institute for Applied Information Technology,Germany,https://app.dimensions.ai/details/publication/pub.1029974960,8,"[Shneiderman, Ben]|[ur.013052653253.13]|Communications of the ACM|2000|43|5|84-91|10.1145/332833.332843|pub.1023008157|351"
pub.1004077278,10.1016/j.iimb.2010.12.002,"The digital divide in rural South Asia: Survey evidence from Bangladesh, Nepal and Sri Lanka","This paper examines bridging the digital divide through organisational innovations that provide low cost Internet access in developing countries, within the existing conditions of income levels. We use survey data from three South Asian countries, Bangladesh, Nepal and Sri Lanka, to examine factors influencing patterns of computer and Internet use. We find that education plays a key role, in terms of its acquisition as a reason for computer and Internet use, and as an enabling variable (especially in the case of English language knowledge).",IIMB Management Review,2011,23,1,15-29,"Zhou, Yan; Singh, Nirvikar; Kaushik, P.D.","California State University, Sacramento; University of California, Santa Cruz",United States; United States,https://app.dimensions.ai/details/publication/pub.1004077278,22,"[Brynjolfsson, Erik; Hitt, Lorin M.]|[ur.016410366727.06; ur.014164101470.22]|The Review of Economics and Statistics|2003|85|4|793-808|10.1162/003465303772815736|pub.1007480292|695;[Singh, Nirvikar]|[ur.012540011675.01]|Indian Growth and Development Review|2008|1|2|212-236|10.1108/17538250810903792|pub.1016253259|19;[Ryan, Stephen P.; Tucker, Catherine]|[ur.015406253072.22; ur.012164131605.06]|Quantitative Marketing and Economics|2011|10|1|63-109|10.1007/s11129-011-9109-0|pub.1036869787|58;[Gamage, Premila; Halpin, Edward F.]|[ur.012221135675.01; ur.014411457275.89]|The Electronic Library|2007|25|6|693-710|10.1108/02640470710837128|pub.1041446795|28;[Kaushik, P.D; Singh, Nirvikar]|[ur.013363740431.30; ur.012540011675.01]|World Development|2004|32|4|591-607|10.1016/j.worlddev.2003.11.002|pub.1049086619|65;[Chinn, M. D.; Fairlie, R. W.]|[; ]|Oxford Economic Papers|2006|59|1|16-44|10.1093/oep/gpl024|pub.1059948829|404;[Bresnahan, T. F.; Brynjolfsson, E.; Hitt, L. M.]|[; ur.016410366727.06; ur.014164101470.22]|The Quarterly Journal of Economics|2002|117|1|339-376|10.1162/003355302753399526|pub.1063348900|1519;[Best, Michael L.; Kumar, Rajendra]|[; ]|Information Technologies and International Development|2008|4|4|31-45|10.1162/itid.2008.00025|pub.1063351824|109;[Kendall, Jake; Singh, Nirvikar]|[ur.011717374111.19; ur.012540011675.01]|Review of Market Integration|2012|4|1|1-43|10.1177/097492921200400101|pub.1063917369|6;[Goyal, Aparajita]|[]|American Economic Journal Applied Economics|2010|2|3|22-45|10.1257/app.2.3.22|pub.1064528403|181;[Singh, Nirvikar]|[]|SSRN Electronic Journal|2004||||10.2139/ssrn.523823|pub.1102203679|13;[Agüero, Aileen; de Silva, Harsha]|[ur.012512070011.89; ur.015152751272.22]|SSRN Electronic Journal|2009||||10.2139/ssrn.1551775|pub.1102279811|5;[Sivapragasam, Nirmali]|[ur.014014364144.74]|SSRN Electronic Journal|2009||||10.2139/ssrn.1554187|pub.1102280205|1"
pub.1020614063,10.1108/00330330210426085,Narrowing the digital divide: initiatives undertaken by the Association of South‐East Asian Nations (ASEAN),"The purpose is to provide an understanding of the issue of the “digital divide” and to describe how the Association of South‐East Asian Nations (ASEAN) has attempted to address this issue at the regional level. It is not an attempt to provide an exhaustive treatment of initiatives undertaken by the ASEAN regional grouping, but aims to provide sufficient information as to where the region is heading and the limitations at the regional level in undertaking this mammoth task. Concludes with directions for libraries and information providers.",Program,2002,36,1,13-22,"Paul, Johnson",,,https://app.dimensions.ai/details/publication/pub.1020614063,21,"[Reagan, Joey]|[]|Journal of Broadcasting & Electronic Media|1996|40|1|112-121|10.1080/08838159609364336|pub.1018722198|80;[GAZIANO, CECILIE]|[ur.011707047025.50]|Communication Research|1983|10|4|447-486|10.1177/009365083010004003|pub.1018914207|134;[Chew, Fiona; Palmer, Sushma]|[; ]|Journal of Broadcasting & Electronic Media|1994|38|3|271-287|10.1080/08838159409364265|pub.1033039324|54;[TICHENOR, P. J.; DONOHUE, G. A.; OLIEN, C. N.]|[ur.013077473277.06; ur.014563552653.32; ur.015352462454.07]|Public Opinion Quarterly|1970|34|2|159-170|10.1086/267786|pub.1058578398|1006"
pub.1028655851,10.1145/1005817.1005819,The impact of Internet use on the other side of the digital divide,Exploring factors influencing the social impact of Internet use.,Communications of the ACM,2004,47,7,43-47,"Jackson, Linda A.; von Eye, Alexander; Barbatsis, Gretchen; Biocca, Frank; Fitzgerald, Hiram E.; Zhao, Yong",Michigan State University,United States,https://app.dimensions.ai/details/publication/pub.1028655851,31,"[Kraut, Robert; Scherlis, William; Mukhopadhyay, Tridas; Manning, Jane; Kiesler, Sara]|[ur.01065212052.21; ur.010534440251.33; ur.01263333020.18; ur.013513232455.43; ur.01345706760.32]|Communications of the ACM|1996|39|12|55-63|10.1145/240483.240493|pub.1010821654|160;[Shapiro, Judith S.]|[]|American Psychologist|1999|54|9|782-783|10.1037/0003-066x.54.9.782|pub.1022830276|23;[Diener, Ed; Suh, Eunkook M.; Lucas, Richard E.; Smith, Heidi L.]|[ur.0657322001.95; ur.01155377171.45; ur.01370217456.03; ]|Psychological Bulletin|1999|125|2|276-302|10.1037/0033-2909.125.2.276|pub.1031303223|6772;[Kraut, Robert; Kiesler, Sara; Boneva, Bonka; Cummings, Jonathon; Helgeson, Vicki; Crawford, Anne]|[ur.01065212052.21; ur.01345706760.32; ur.07516476503.98; ur.013506156751.21; ur.0653450316.31; ur.011157552703.18]|Journal of Social Issues|2002|58|1|49-74|10.1111/1540-4560.00248|pub.1046516269|1333;[Kraut, Robert; Patterson, Michael; Lundmark, Vicki; Kiesler, Sara; Mukopadhyay, Tridas; Scherlis, William]|[ur.01065212052.21; ur.01166444620.99; ur.01234560020.49; ur.01345706760.32; ; ur.010534440251.33]|American Psychologist|1998|53|9|1017-1031|10.1037/0003-066x.53.9.1017|pub.1051620085|2732;[Weiser, E B]|[ur.0701512033.36]|Cyberpsychology Behavior and Social Networking|2001|4|6|723-743|10.1089/109493101753376678|pub.1059210377|204;[Hoffman, Donna L.; Novak, Thomas P.]|[ur.012265731146.27; ur.012777630633.16]|Science|1998|280|5362|390-391|10.1126/science.280.5362.390|pub.1062560768|271;[WELLMAN, BARRY; HAASE, ANABEL QUAN; WITTE, JAMES; HAMPTON, KEITH]|[ur.011001756750.07; ur.010727323145.18; ur.0624563644.81; ur.012317624303.24]|American Behavioral Scientist|2001|45|3|436-455|10.1177/00027640121957286|pub.1063544517|1038"
